,created_at,screen_name,text
518,9/8/2019 7:52,shodi_qin,"Sudah cukuplah, ya. 

Sudah 50 tahun PB Djarum mendukung pembinaan bulu tangkis di Indonesia. Sekarang giliran Yayasan Lentera Anak, KPAI, Kemenpora, dan pihak-pihak lain untuk mengambil alih peran ini. 

Semoga bisa, dan mau. https://t.co/KE8DcrA51A"
519,9/8/2019 7:52,allyanatasya24,"Selamat ya, KPAI... atas prestasinya menghancurkan mimpi anak2 berprestasi calon juara dunia.

Mungkin KPAI yang mau ambil tanggung jawab utk pendanaan pelatihan mereka sekarang.. <U+2615><U+2615>

https://t.co/TWPx9b3YPd"
520,9/8/2019 7:52,sarjana_pj,@jabal_ahwa @KPAI_official @lenteraanak_ Mungkin sekarng mau di jadiin youtubers semua
521,9/8/2019 7:52,Amobi_8080,"<U+26BD>OUR TODAY EARLY KICK OFF IS HERE AGAIN <U+0001F44C><U+0001F3FD>, DON'T MISS OUT <U+26BD>

IF YOU ARE INTERESTED AND READY TO MAKE PAYMENT FOR OUR FIRST GAME.

KICK OFF : 12:00 GMT+1

CALL ME OR WHATSAPP ME ON +2348159625282
#KPAI #FresnoState #USOpen #Serena #BBNajia #SheTheNorth #fbkmillionaires #Tacha https://t.co/55bM15t1jU"
522,9/8/2019 7:52,gus_junian,"Apapun alasanya tp yg telah dilakukan @PBDjarum sudah memberikan kontribusi nyata bagi prestasi olahraga bulu tangkis kita.
Semoga stlah ini @KPAI_official bisa menjadi sponsor tetap dlm mencetak atlet bulu tangkis di Indonesia. Bagi pecinta Bulutangkis tolong <U+0001F449> RETUIT <U+0001F447> https://t.co/EKrRj2iHAR"
523,9/8/2019 7:52,MediPirlo21,"#SelamatkanBulutangkis #KamiDjarum KPAI dan Lentera bertindak terlalu jauh, alih alih menyelamatkan malah membuat bulutangkis Indonesia terancam kehilangan bibit bibit potensialnya https://t.co/rAe3b0p7i8"
524,9/8/2019 7:52,Kid71887967,"@KPAI_official mereka ngeluarin banyak duit untuk mendukung bakat bakat Indonesia dan malah dihentikan, gak usah ada komisi komisi segala kalo gak mewakili rakyat"
525,9/8/2019 7:52,rijal_saeful,@PBDjarum memainkan peran sangat baik. Konglomerat yang teraniaya oleh KPAI dan pembelanya sangat banyak ya.
526,9/8/2019 7:52,cuchiet,"Budi Hartono, pemilik Djarum, mulai membina Liem Swie King di usia 13 tahun.
King tak hanya legenda PB DJARUM tapi juga legenda besar bagi BANGSA INDONESIA
Polemik KPAI dgn PB Djarum, patut disayangkan krn akhirnya kita harus kehilangan ""King Muda"" lainnya di masa yg akan datang. https://t.co/636mShg9WS"
527,9/8/2019 7:52,IndraSe94065860,"@iIhamzada @indosupporter @KPAI_official @lenteraanak_ Kenapa JKT48 yg membernya banyak di bawah umur tdk diobok-obok juga?
Kenapa sinetron yg banyak pemain anak di bawah umur yg mana jam tayang dan ""jam kerja"" anak tsb melebihi batas wajar tdk diobok-obok?
Kenapa selebgram yg anaknya dijadikan uang berjalan tdk diobok-obok?"
528,9/8/2019 7:52,kurniawanardhy_,@detikcom KEMAREN KEMANAAA? @KPAI_official
529,9/8/2019 7:52,IdaBagusArya,@detikcom Bikin aja KPAI Syariah @KPAI_official
530,9/8/2019 7:52,ikikaariiimmrek,"In KPAI, we believe in...

Terima Kasih KPAI, Audisi Umum Djarum Beasiswa Bulu Tangkis Akhirnya Berhenti https://t.co/0fswU9KbLA via @mojokdotco"
531,9/8/2019 7:52,zoelfick,Tolong baca ini @KPAI_official dan @lenteraanak_. Kalian bukan melindungi anak dari eksploitasi. Tapi kalian menghancurkan banyak mimpi anak-anak Indonesia. Puas kalian? https://t.co/0LeP3ovbVg
532,9/8/2019 7:52,_faisalibr,"@lenteraanak_ Apa pernah @KPAI_official dan yayasan ini mengadakan diskusi atau paling tidak ngebacotin kegiatan ""brand image"" yang mengeksploitasi anak seperti foto2 kegiatan di bawah ini? https://t.co/VTGAJTR03n"
533,9/8/2019 7:52,difapranandaa,"Kok makin kesini anda makin gamutu ya @KPAI_official sineteon yg begitu kok ga di urusin?malah pb djarum dibilang “eksploitasi” anak.pb djarum ngasih prestasi banyak untuk Indonesia,tolong dipikir lagi.tolong sekali ya anda tidak bermutu @KPAI_official https://t.co/4krTg2UQX9"
534,9/8/2019 7:49,DeraelOnTime1,"""Kami tegaskan bahwa jangan seolah-olah KPAI yang melarang. Tapi harus dipahami bahwa aturanlah yang melarang,"" kata Ketua KPAI Susanto. https://t.co/Sa0nSucQ1u"
535,9/8/2019 7:47,DeraelOnTime1,"PB Djarum sudah mengalah, tapi KPAI menolak. KPAI sepertinya lebih menghargai anak-anak yang teriak-teriak bunuh dalam karnaval ketimbang dididik berprestasi.

KPAI digaji negara. Pakai duit pajak kita. Malah menggancurkan dunia bulutangkis kita. Bangke!

https://t.co/JXVTZKeA6c"
536,9/8/2019 7:52,DeraelOnTime1,"Setelah @KPAI_official mendesak Djarum menghentikan audisi bulutangkis, kita tidak akan lagi menemukan Liem Swie King kecil. Tidak akan ada lagi beasiswa bulutangkis.

Kini, akan banyak anak menangis dipojokan. Mereka bermimpi jadi juara dunia. Tapi KPAI mencegahnya."
537,9/8/2019 7:48,DeraelOnTime1,"Selamat ya, KPAI... atas prestasinya menghancurkan mimpi anak2 berprestasi calon juara dunia.

Mungkin KPAI yang mau ambil tanggung jawab utk pendanaan pelatihan mereka sekarang.. <U+2615><U+2615>

https://t.co/TWPx9b3YPd"
538,9/8/2019 7:52,ljwardani01,"@SayurAsem @KPAI_official Riba
Dosanya lebih besar dari berzina
Astaghfirullah"
539,9/8/2019 7:49,ljwardani01,"@SayurAsem @KPAI_official Udah ganti namanya aja 
Jadi PB BCA ..
Semoga ada jalan keluar nya"
540,9/8/2019 7:52,jumadi097,"Mari kita berikan apresiasi untuk @KPAI_official karena mereka telah sukses menguburkan cita-cita anak bangsa menjadi juara masa depan yang mungkin akan bisa di banggakan pada suatu hari nanti.

Sekarang kalian punya solusi apa @lenteraanak_ untuk mereka?
https://t.co/6V1WGR8qfP"
541,9/8/2019 7:52,wisnusugiyanto,"@fxikapradana @TirtoID @lenteraanak_ @PBDjarum @KPAI_official Hell yes, right!"
542,9/8/2019 7:52,wiwowibowo,@detikcom @KPAI_official kalau gitu tegakkan aturan kesemua lembaga/sponsor yg mencari bakat anak2 dengan alasan eksploitasi anak2 utk promosi... <U+0001F92C><U+0001F92C><U+0001F92C><U+0001F92C>
543,9/8/2019 7:52,funatix29,"Komisi ""perlindungan"" Anak indonesia. <U+0001F923> https://t.co/RQ1pqPGlJG"
544,9/8/2019 7:52,dhimasLG,"@KPAI_official Nih paling anak2 nya pegawai kpai gk lolos seleksi bwasiswa djarum.
Jadinya sirik"
545,9/8/2019 7:49,dhimasLG,@KPAI_official Satu kata lah.asw!!!
546,9/8/2019 7:52,nandoibrahim3,"Selamat ya, KPAI... atas prestasinya menghancurkan mimpi anak2 berprestasi calon juara dunia.

Mungkin KPAI yang mau ambil tanggung jawab utk pendanaan pelatihan mereka sekarang.. <U+2615><U+2615>

https://t.co/TWPx9b3YPd"
547,9/8/2019 7:52,muispebrianto,"@eko_kuntadhi KPAI lah, justru dgn ber olah raga anak"" kita bisa terhindar dari pergaulan bebas dan narkoba."
548,9/8/2019 7:52,alhdn_,@tubirfess @KPAI_official @lenteraanak_ https://t.co/wlZ0SYf0K4
549,9/8/2019 7:52,Yudiaskhory,@KPAI_official bangsatttt !!
550,9/8/2019 7:52,dobipolo_new,Shame on you @KPAI_official cc: @BadmintonTalk https://t.co/FjuYboWwYI
551,9/8/2019 7:47,dobipolo_new,@KPAI_official STUPID PEOPLE MAKE STUPID DECISION #KPAI
552,9/8/2019 7:52,AlbertShadrach,"Saya RT &amp; LIKE tweet ini untuk saya ingat2 sendiri. Kalau kedepannya Badminton Indonesia terpuruk total secara drastis, itu adalah karena ulah @lenteraanak_ @KPAI_official yang mengatasnamakan ""perlindungan anak"" padahal ujung-ujungnya karena demi mendapatkan kucuran dana segar."
553,9/8/2019 7:52,Irvanavib,"Selamat, hari ini kemenangan kalian @KPAI_official dan @lenteraanak_ <U+0001F44D>. Dan kekalahan begitu banyak bakat bulu tangkis masa depan. Ada banyak anak di luar sana yg perlu kalian lindungi dari eksploitasi. Kalian memilih jalan ini. Sungguh bangga negeri ini <U+0001F64F> https://t.co/POZM5Ab0MI"
554,9/8/2019 7:52,Irvanavib,50 Tahun eksploitasi anak versi @lenteraanak_ @KPAI_official https://t.co/IFKkVHQDol
555,9/8/2019 7:52,aminsuy,"Buat yang bilang ""Kalau PB Djarum memang ingin membina bulutangkis, jangan pakai nama Djarum""

Ini pihak PB Djarum sudah menawarkan tidak pakai nama Djarum &amp; anak-anak audisi tidak diberi kaos Djarum, namun tetap ditolak @KPAI_official https://t.co/g4xWj3ugNn"
556,9/8/2019 7:52,opta_iwobi,"@KPAI_official Terakhir peringkat dunia ganda campuran yg menjadi tantangan tidak kalah besar. Perwakilan Indonesia yakni Praveen Jordan-Melati Daeva atau Hafiz Faizal-Gloria Widjaja berada di peringkat 7 dan 9. Sektor ini masih didominasi China, Jepang, Malaysia, Thailand, dan Korea Selatan https://t.co/KV1MMDXpl0"
557,9/8/2019 7:48,opta_iwobi,"@KPAI_official Peringkat dunia ganda putri, menjadi tantangan berat dengan dominasi Jepang di sektor ini, disusul China. Greysia dan Apriani sebagai perwakilan Indonesia menempati urutan ke-4 tetapi dikuntit oleh ganda putri Korea Selatan https://t.co/2byehMkjKf"
558,9/8/2019 7:52,nurrezapratama,Itu yg artis2 cilik yg main sinetron kejar tayang gak ditertibkan juga ?? @KPAI_official https://t.co/IOsUqQzvtK
559,9/8/2019 7:52,faizalyasni,"Buat yang bilang ""Kalau PB Djarum memang ingin membina bulutangkis, jangan pakai nama Djarum""

Ini pihak PB Djarum sudah menawarkan tidak pakai nama Djarum &amp; anak-anak audisi tidak diberi kaos Djarum, namun tetap ditolak @KPAI_official https://t.co/g4xWj3ugNn"
560,9/8/2019 7:52,WhyD777,"@kompascom @KPAI_official Minta atlet badminton, dong"
561,9/8/2019 7:52,BicepJojoo,"Saya melihat @PBDjarum tidak banyak melawan ketika dijegal @lenteraanak_ dan @KPAI_official krn mereka tidak perlu melawan dgn kata-kata. 

Mereka sudah meninggalkan jejak, mencatat sejarah, membuktikan diri dgn aksi saat pihak lain baru sebatas berbasa-basi. https://t.co/fuoKo8K2iC"
562,9/8/2019 7:52,CasualUltras76,"Yang ga guna buat indonesia 

1. @PSSI 
2. @KPAI_official 
3. Admine @CasualUltras76 <U+0001F641>"
563,9/8/2019 7:52,avi_BUdi_s,@PBDjarum Semoga meskipun gak ada audisi umum PB Djarum tetap bisa menyaring generasi2 emas bukutangkis. Spt dlu sukses mencetak atlet andalan sblm ada audisi umum.  @KPAI_official mohon sekarang anda tertibkan anak2 dibawah umur yg casting program tv juga ya. Anak2 yg nikah dbwh umur juga
564,9/8/2019 7:52,bocahsobowengi,@detikcom Pisau dapur itu untuk keperluan dapur memasak dll. tapi bisa juga utk melukai orang. Tergantung cara pandang. Nah utk kasus ini tdk ada kata lain KPAI GUOBLOG !!!
565,9/8/2019 7:52,JenggalaSelira,@MzelleAdler @lenteraanak_ @KPAI_official Dan tentu saja mereka akan tetap diam. Emang layak di maki2 jadinya..
566,9/8/2019 7:46,JenggalaSelira,"@MzelleAdler Makanya, nah sekarang Djarum dah menyatakan mundur. @lenteraanak_ sama @KPAI_official bisa apa soal pembinaan atlet bultang?"
567,9/8/2019 7:51,seliyos,@aprilia_citra @PBDjarum @lenteraanak_ @KPAI_official Aneh2 aja ya mbak.. Lentera Anak tp memadamkan cita cita dan masa depan anak indonesia  <U+0001F486><U+200D><U+2640><U+FE0F>
568,9/8/2019 7:52,seliyos,@PBDjarum @LieDetectorID Hey @lenteraanak_ dan @KPAI_official ego kalian sudah memusnahkan mimpi ribuan anak Indonesia untuk menjadi pahlawan bulu tangkis Indonesia.
569,9/8/2019 7:52,marcodarsono,"PB Djarum sudah mengalah, tapi KPAI menolak. KPAI sepertinya lebih menghargai anak-anak yang teriak-teriak bunuh dalam karnaval ketimbang dididik berprestasi.

KPAI digaji negara. Pakai duit pajak kita. Malah menggancurkan dunia bulutangkis kita. Bangke!

https://t.co/JXVTZKeA6c"
570,9/8/2019 7:45,Anripra,Shame on you @KPAI_official cc: @BadmintonTalk https://t.co/FjuYboWwYI
571,9/8/2019 7:51,Anripra,"Selamat ya, KPAI... atas prestasinya menghancurkan mimpi anak2 berprestasi calon juara dunia.

Mungkin KPAI yang mau ambil tanggung jawab utk pendanaan pelatihan mereka sekarang.. <U+2615><U+2615>

https://t.co/TWPx9b3YPd"
572,9/8/2019 7:47,Anripra,"Buat yang bilang ""Kalau PB Djarum memang ingin membina bulutangkis, jangan pakai nama Djarum""

Ini pihak PB Djarum sudah menawarkan tidak pakai nama Djarum &amp; anak-anak audisi tidak diberi kaos Djarum, namun tetap ditolak @KPAI_official https://t.co/g4xWj3ugNn"
573,9/8/2019 7:52,Anripra,"Sudah 50 tahun PB Djarum berkontribusi untuk negeri di bidang bulutangkis, tak sedikit atlet-atlet jebolan dari Audisi PB Djarum mengharumkan nama Indonesia di kancah Internasional. Kini PB Djarum dituduh mengeksploitasi anak oleh KPAI. 
#PBDjarumJanganPamit https://t.co/a10vlVRMd0"
574,9/8/2019 7:46,Anripra,"#KPAI ini entahlah isinya orang macam apa ya? saat ada byk org / golongan menggunakan anak2 utk agenda politik menyebarkan kebencian, kekerasan, diam seribu bahasa. Tapi saat hal yang bermanfaat macam ini dibikin rempong... Mending yang di #bubarkanKPAI https://t.co/VqCxDRro1R"
575,9/8/2019 7:45,Anripra,@TirtoID @lenteraanak_ @PBDjarum @lenteraanak_ &amp; @KPAI_official right now https://t.co/UtE97Gi4YL
576,9/8/2019 7:52,AgustinEkky1,50 Tahun eksploitasi anak versi @lenteraanak_ @KPAI_official https://t.co/IFKkVHQDol
577,9/8/2019 7:52,WelasMugi,@detikcom Fuck kpai
578,9/8/2019 7:52,ck_tris,"Sudah 50 tahun PB Djarum berkontribusi untuk negeri di bidang bulutangkis, tak sedikit atlet-atlet jebolan dari Audisi PB Djarum mengharumkan nama Indonesia di kancah Internasional. Kini PB Djarum dituduh mengeksploitasi anak oleh KPAI. 
#PBDjarumJanganPamit https://t.co/a10vlVRMd0"
579,9/8/2019 7:52,atletmakan,@eko_kuntadhi KPAI suruh ngurusin yg kek gini aja neh<U+0001F447><U+0001F3FC> anak korban eksploitasi HTI https://t.co/2HCLUYnsl0
580,9/8/2019 7:52,softlowfat,"Selamat ya, KPAI... atas prestasinya menghancurkan mimpi anak2 berprestasi calon juara dunia.

Mungkin KPAI yang mau ambil tanggung jawab utk pendanaan pelatihan mereka sekarang.. <U+2615><U+2615>

https://t.co/TWPx9b3YPd"
581,9/8/2019 7:52,d_bagaskara,"PB Djarum sudah mengalah, tapi KPAI menolak. KPAI sepertinya lebih menghargai anak-anak yang teriak-teriak bunuh dalam karnaval ketimbang dididik berprestasi.

KPAI digaji negara. Pakai duit pajak kita. Malah menggancurkan dunia bulutangkis kita. Bangke!

https://t.co/JXVTZKeA6c"
582,9/8/2019 7:52,mentoo_,"Buat yang bilang ""Kalau PB Djarum memang ingin membina bulutangkis, jangan pakai nama Djarum""

Ini pihak PB Djarum sudah menawarkan tidak pakai nama Djarum &amp; anak-anak audisi tidak diberi kaos Djarum, namun tetap ditolak @KPAI_official https://t.co/g4xWj3ugNn"
583,9/8/2019 7:52,srpsr2,@eko_kuntadhi dalam hal ini KPAI bukan melindungi anak tetapi 'membunuh' bakat anak2 Indonesia !! Bubarkan saja KPAI !!
584,9/8/2019 7:50,srpsr2,"PB Djarum sudah mengalah, tapi KPAI menolak. KPAI sepertinya lebih menghargai anak-anak yang teriak-teriak bunuh dalam karnaval ketimbang dididik berprestasi.

KPAI digaji negara. Pakai duit pajak kita. Malah menggancurkan dunia bulutangkis kita. Bangke!

https://t.co/JXVTZKeA6c"
585,9/8/2019 7:50,srpsr2,@eko_kuntadhi KPAI suruh ngurusin yg kek gini aja neh<U+0001F447><U+0001F3FC> anak korban eksploitasi HTI https://t.co/2HCLUYnsl0
586,9/8/2019 7:52,srpsr2,"@DachiErna @eko_kuntadhi Daripada petisi ini tanggung, mendingan petisi bubarkan KPAI"
587,9/8/2019 7:52,wedtwelveapril,"Sudah 50 tahun PB Djarum berkontribusi untuk negeri di bidang bulutangkis, tak sedikit atlet-atlet jebolan dari Audisi PB Djarum mengharumkan nama Indonesia di kancah Internasional. Kini PB Djarum dituduh mengeksploitasi anak oleh KPAI. 
#PBDjarumJanganPamit https://t.co/a10vlVRMd0"
588,9/8/2019 7:52,siiemak,"@bonekcasuals @lenteraanak_ @KPAI_official @PSSI Udah, bubarin aja olahraga. Banyak atlet anak2 toh, eksploitasi jg tu.. <U+0001F611>"
589,9/8/2019 7:52,yudagilang,@lenteraanak_ @KPAI_official Mungkin produk kearifan lokal seperti bir bintang dan anggur merah bisa masuk.
590,9/8/2019 7:52,umarharis08,"Selamat, hari ini kemenangan kalian @KPAI_official dan @lenteraanak_ <U+0001F44D>. Dan kekalahan begitu banyak bakat bulu tangkis masa depan. Ada banyak anak di luar sana yg perlu kalian lindungi dari eksploitasi. Kalian memilih jalan ini. Sungguh bangga negeri ini <U+0001F64F> https://t.co/POZM5Ab0MI"
591,9/8/2019 7:52,da_MA_bee_YAH,"Puas Kalian @KPAI_official ..??
Klian kmna saat ad ank teriak Bunuh &amp; Pawai HTI..?
Klian kmna saat ada ank kecil jdi Korban Predator anak..??
Klian lebih memilih menutup pintu cita2 anak bangsa
Kalian BANGSAT..

@KEMENPORA_RI kmn?
Kok memilih Bungkam? 

 https://t.co/2UPsCJP72t"
592,9/8/2019 7:52,latandradiandra,@bonekcasuals @lenteraanak_ @KPAI_official @PSSI Lepas semua baju2 kita... semua pakai Djarum pas bikinnya... kita gak sadar di exploitasi Djarum..
593,9/8/2019 7:52,MahabiNew,@KPAI_official PB Djarum woy
594,9/8/2019 7:52,mushafiyani,"PB Djarum sudah mengalah, tapi KPAI menolak. KPAI sepertinya lebih menghargai anak-anak yang teriak-teriak bunuh dalam karnaval ketimbang dididik berprestasi.

KPAI digaji negara. Pakai duit pajak kita. Malah menggancurkan dunia bulutangkis kita. Bangke!

https://t.co/JXVTZKeA6c"
595,9/8/2019 7:52,rizky_asyam,"Esemka produksi anak bangsa, dinyinyiri anggota dewan.

Audisi bukutangkis Djarum, agar anak berprestasi di ajang dunia, diprotes KPAI sampai berhenti.

Siaran Netflix dan internet mau diatur KPI.

Orang2 ini makan gaji dari pajak, prestasinya cuma menghancurkan bangsa ini."
596,9/8/2019 7:52,pinkyylemon,"Yang dilakukan KPAI untuk mencegah anak merokok:
<U+274C> melarang iklan rokok di TV saat waktu prime time
<U+274C> membatasi usia anak untuk membeli rokok
<U+274C> membatasi peredaran rokok
<U+2714><U+2714><U+2714> menghentikan audisi bulutangkis"
597,9/8/2019 7:51,awafaris,@detikcom bacot kpai
598,9/8/2019 7:51,bnatapraja,"@andrie_gun Audisi umum pbdjarum = eksploitasi anak
Anak2 audisi umum pake kaos djarum foundation dibilang kpai promosi rokok<U+0001F9E0><U+0001F990>"
599,9/8/2019 7:51,PaidjoMatrix,"Puas Kalian @KPAI_official ..??
Klian kmna saat ad ank teriak Bunuh &amp; Pawai HTI..?
Klian kmna saat ada ank kecil jdi Korban Predator anak..??
Klian lebih memilih menutup pintu cita2 anak bangsa
Kalian BANGSAT..

@KEMENPORA_RI kmn?
Kok memilih Bungkam? 

 https://t.co/2UPsCJP72t"
600,9/8/2019 7:51,tupoituberkah,"Buat yang bilang ""Kalau PB Djarum memang ingin membina bulutangkis, jangan pakai nama Djarum""

Ini pihak PB Djarum sudah menawarkan tidak pakai nama Djarum &amp; anak-anak audisi tidak diberi kaos Djarum, namun tetap ditolak @KPAI_official https://t.co/g4xWj3ugNn"
601,9/8/2019 7:51,maritadagr,mari kita apresiasi kerja keras KPAI dan Yayasan Lentera Anak. lembaga lembaga ini sudah bekerja siang malam demi masa depan dan kesejahteraan anak anak Indonesia. mantaaappppp!!11!11! #Terbaru #Balbalan https://t.co/DK8Z2LhD6O
602,9/8/2019 7:51,HilalRaudaFiqry,"Ada atau ngga adanya beasiswa Djarum, masih banyak bocil ngeroko digang sempit, warnet, lapangan kosong bahkan di wc sekolah. 
Wahai KPAI dan Lentera Anak, masih banyak hal yang lebih serius dari beasiswa djarum, coba dipikir² udah ngapai aja?"
603,9/8/2019 7:51,AnnisaAyu04,"@ganafmargi @27Rianto @iznan_Libero @hendrapratamaw @indosupporter @SjahroeLXIX @iIhamzada @KPAI_official @lenteraanak_ Nah kalo berat ngapain ngusik yg ngga penting,"
604,9/8/2019 7:45,AnnisaAyu04,"@AnnisaAyu04 @ganafmargi @iznan_Libero @hendrapratamaw @indosupporter @SjahroeLXIX @iIhamzada @KPAI_official @lenteraanak_ SJW mas biarin aja.
Kalo KPAI bener2 kerja adek2 yg dulu pernah sy didik di Kampung Merah, Surabaya pasti sekarang bisa skolah tnpa harus takut disuruh bekerja. Kita dulu udah capek laporan berkali-kali ga pernah direspon. Baru direspon itupun cuma dari Pemkot SBY aja. KPAI who?"
605,9/8/2019 7:51,LanaKenshin,"@CNNIndonesia Terimakasih @KPAI_official terimakasih @lenteraanak_, kalian kontol."
606,9/8/2019 7:51,biancodanielsen,"Haduh ini lembaga @KPAI_official &amp; @lenteraanak_ kocak dah, trs anak2 disuruh main pubg?!

Sok iye banget, bikin Audisi @PBDjarum berhenti pdhl @PBDjarum menghasilkan pemain2 unggul, hampir semuanya Juara!

Ga ngerti lagi sama Indonesia. Definisi negara susah, gmn mau maju. https://t.co/ivpfs4kMeQ"
607,9/8/2019 7:51,raffisetyawan_,"Selamat ya, KPAI... atas prestasinya menghancurkan mimpi anak2 berprestasi calon juara dunia.

Mungkin KPAI yang mau ambil tanggung jawab utk pendanaan pelatihan mereka sekarang.. <U+2615><U+2615>

https://t.co/TWPx9b3YPd"
608,9/8/2019 7:51,Bnjmn666,"Sudah 50 tahun PB Djarum berkontribusi untuk negeri di bidang bulutangkis, tak sedikit atlet-atlet jebolan dari Audisi PB Djarum mengharumkan nama Indonesia di kancah Internasional. Kini PB Djarum dituduh mengeksploitasi anak oleh KPAI. 
#PBDjarumJanganPamit https://t.co/a10vlVRMd0"
609,9/8/2019 7:51,wahyudi_n470,@kompasiana @kompascom Udh sampe kyk gini coba... tapi dasar kpai aja yg sok kepinteran padahal gblk https://t.co/29TvZEYO06
610,9/8/2019 7:49,wahyudi_n470,@detikcom Nohhh udah sampe kyk gini penawarannya... tapi mereka malah mau nggak ada djarumnya sama sekali... ya uangnya dari mana gblgg... itu udh steril dari djarum sebenarnya tapi karena kpai bertingkah sok benar makanya gagal... bubarin ajalah anggota kpai ini... https://t.co/Di3Ju6Xnpu
611,9/8/2019 7:51,iolabreeze,"esjewe : “KPAI dan Lentera Anak sudah mengambil langkah yang tepat, ngapain kalian membela industri rokok?!”

aku :

https://t.co/iVL3zkOO4X"
612,9/8/2019 7:51,SofyanZICO1,@lenteraanak_ @KPAI_official Halah bilang aja minta upeti <U+0001F923>
613,9/8/2019 7:50,KhalidFaruq24,"Haloooo Ibu Retno Komisioner @KPAI_official 

Boleh silaturahmi? <U+0001F91D> https://t.co/QiebOJ2kMx"
614,9/8/2019 7:47,KhalidFaruq24,50tahun kemaren kemana aja pak @KPAI_official ? https://t.co/NkX4Y3mGUK
615,9/8/2019 7:51,KhalidFaruq24,"@uuchupz @lenteraanak_ @KPAI_official Sek tak nggawe PB VapePod lah yaa, sakno arek2 seng kate dadi koyoke awake <U+0001F648><U+0001F602>"
616,9/8/2019 7:51,1ND1RA69,"Membaca Cuitan @PBDjarum ini membuat teririsnya Hati gw dan Para pecinta Regenerasi Bulu Tangkis Indonesia.<U+0001F62D>

Mungkin @KPAI_official dan @lenteraanak_ Tersenyum bahkan Tertawa krn menganggap mematikan icon Djarum ini menjadi prestasi besar bagi mereka. Sudah puas lah kalian ya? https://t.co/YQsaCZOmTY"
617,9/8/2019 7:51,ilhamniii,"PB Djarum sudah mengalah, tapi KPAI menolak. KPAI sepertinya lebih menghargai anak-anak yang teriak-teriak bunuh dalam karnaval ketimbang dididik berprestasi.

KPAI digaji negara. Pakai duit pajak kita. Malah menggancurkan dunia bulutangkis kita. Bangke!

https://t.co/JXVTZKeA6c"
618,9/8/2019 7:51,catreonot,"Budi Hartono, pemilik Djarum, mulai membina Liem Swie King di usia 13 tahun.
King tak hanya legenda PB DJARUM tapi juga legenda besar bagi BANGSA INDONESIA
Polemik KPAI dgn PB Djarum, patut disayangkan krn akhirnya kita harus kehilangan ""King Muda"" lainnya di masa yg akan datang. https://t.co/636mShg9WS"
619,9/8/2019 7:51,rizkyrmdni,@PBDjarum Shame on you @KPAI_official
620,9/8/2019 7:51,zahra_hidayani,"Ga ngerti lagi sama negri ini:')
#savePBDjarum 
#kpai https://t.co/6cYmTuHd8k"
621,9/8/2019 7:49,zahra_hidayani,"Selamat, hari ini kemenangan kalian @KPAI_official dan @lenteraanak_ <U+0001F44D>. Dan kekalahan begitu banyak bakat bulu tangkis masa depan. Ada banyak anak di luar sana yg perlu kalian lindungi dari eksploitasi. Kalian memilih jalan ini. Sungguh bangga negeri ini <U+0001F64F> https://t.co/POZM5Ab0MI"
622,9/8/2019 7:51,bangzul_1988,"PLS RT: Menurut kalian mana yang seharusnya DIBUBARKAN?

@KPAI_official dan @lenteraanak_ atau @PBDjarum?"
623,9/8/2019 7:51,alvin_jovan,50 Tahun eksploitasi anak versi @lenteraanak_ @KPAI_official https://t.co/IFKkVHQDol
624,9/8/2019 7:51,supernaluw,"PB Djarum
So is that means no more future athlete in the future? Gosh!! KPAI really ruined everything!
No more the nxt Kevin gtu? <U+0001F62D><U+0001F62D>"
625,9/8/2019 7:51,abibmis,@KomunitasKretek Mau dikata apa si kpai
626,9/8/2019 7:49,Sinqlefrog,"Mari kita berikan apresiasi untuk @KPAI_official karena mereka telah sukses menguburkan cita-cita anak bangsa menjadi juara masa depan yang mungkin akan bisa di banggakan pada suatu hari nanti.

Sekarang kalian punya solusi apa @lenteraanak_ untuk mereka?
https://t.co/6V1WGR8qfP"
627,9/8/2019 7:51,Sinqlefrog,"PB Djarum sudah mengalah, tapi KPAI menolak. KPAI sepertinya lebih menghargai anak-anak yang teriak-teriak bunuh dalam karnaval ketimbang dididik berprestasi.

KPAI digaji negara. Pakai duit pajak kita. Malah menggancurkan dunia bulutangkis kita. Bangke!

https://t.co/JXVTZKeA6c"
628,9/8/2019 7:51,fitrialliyasih,Silahkan bertanggung jawab @KPAI_official kepada indonesia jika nantinya kualitas badminton indonesia terhambat. Goodluck #KPAI https://t.co/nrzF8MPAUU
629,9/8/2019 7:51,vnsc_g,"@KPAI_official ini sengaja mbredel prestasi bulutangkis Indonesia. Setelah PB Djarum undur cari bakat, giliran KPAI yg ciptakan atlet2 dunia"
630,9/8/2019 7:51,rqpa_pg,@KPAI_official BACOOOTTTTTTTT
631,9/8/2019 7:51,pramesthiknsh,50 Tahun eksploitasi anak versi @lenteraanak_ @KPAI_official https://t.co/IFKkVHQDol
632,9/8/2019 7:51,bimosouza,@lenteraanak_ @KPAI_official Min bubarin PERSEBAYA dan @PSSI itu ada Djarumnya min. Ekaploitasi anak usia dini min. Bubarin saja sepakbola ini min... cepetan jangan tunggu lama... https://t.co/NTFc9Szptt
633,9/8/2019 7:51,zakidisini_,@kompascom karena saya juga gatau mba Susy bagaimana pola pikir @KPAI_official sama @lenteraanak_ <U+0001F62D>
634,9/8/2019 7:51,djuanputranto_,"@CNNIndonesia Terimakasih @KPAI_official terimakasih @lenteraanak_, kalian kontol."
635,9/8/2019 7:51,Dhefin18,@KPAI_official asu kpai
